commonid,BlockStartingHour,BankerGroup,state
2020061,11,Purchase,NC
2020061,11,Purchase,PA
2020061,11,Purchase,TX
2020061,11,Purchase,VA
2020061,11,Purchase,WA
2020061,11,Purchase,WI
2020120,11,Refinance,CA
2020120,11,Refinance,CT
2020120,11,Refinance,GA
2020120,11,Refinance,ID
2020120,11,Refinance,IL
2020120,11,Refinance,IN
2020120,11,Refinance,MI
2020120,11,Refinance,MS
2020120,11,Refinance,MO
2020120,11,Refinance,NJ
2020120,11,Refinance,OH
2020120,11,Refinance,OK
2020120,11,Refinance,PA
2020120,11,Refinance,SC
2020120,11,Refinance,TN
2020120,11,Refinance,TX
2020120,11,Refinance,VA
2020150,11,Purchase,AZ
2020150,11,Purchase,CA
2020150,11,Purchase,CO
2020150,11,Purchase,CT
2020150,11,Purchase,FL
2020150,11,Purchase,IN
2020150,11,Purchase,IA
2020150,11,Purchase,KY
2020150,11,Purchase,MA
2020150,11,Purchase,MI
2020150,11,Purchase,NC
2020150,11,Purchase,OH
2020150,11,Purchase,OK
2020150,11,Purchase,SC
2020150,11,Purchase,VA
2020150,11,Purchase,WA
2020251,11,Refinance,AL
2020251,11,Refinance,CA
2020251,11,Refinance,CO
2020251,11,Refinance,GA
2020251,11,Refinance,MA
2020251,11,Refinance,MI
2020251,11,Refinance,NJ
2020251,11,Refinance,NC
2020251,11,Refinance,OH
2020251,11,Refinance,PA
2020251,11,Refinance,SC
2020251,11,Refinance,SD
2020251,11,Refinance,TN
2020251,11,Refinance,TX
2020251,11,Refinance,VA
2020275,11,Purchase,AL
2020275,11,Purchase,CA
2020275,11,Purchase,FL
2020275,11,Purchase,IL
2020275,11,Purchase,LA
2020275,11,Purchase,MD
2020275,11,Purchase,MA
2020275,11,Purchase,MI
2020275,11,Purchase,NJ
2020275,11,Purchase,NC
2020275,11,Purchase,OH
2020275,11,Purchase,SC
2020275,11,Purchase,TX
2020275,11,Purchase,VA
2020313,11,Refinance,AL
2020313,11,Refinance,CA
2020313,11,Refinance,CO
2020313,11,Refinance,CT
2020313,11,Refinance,DE
2020313,11,Refinance,FL
2020313,11,Refinance,GA
2020313,11,Refinance,ID
2020313,11,Refinance,IA
2020313,11,Refinance,MA
2020313,11,Refinance,MI
2020313,11,Refinance,NC
2020313,11,Refinance,OH
2020313,11,Refinance,TX
2020313,11,Refinance,VA
2020313,11,Refinance,WY
2020387,11,Refinance,AR
2020387,11,Refinance,CA
2020387,11,Refinance,CO
2020387,11,Refinance,DC
2020387,11,Refinance,FL
2020387,11,Refinance,HI
2020387,11,Refinance,IA
2020387,11,Refinance,KS
2020387,11,Refinance,KY
2020387,11,Refinance,MD
2020387,11,Refinance,MA
2020387,11,Refinance,MI
2020387,11,Refinance,MS
2020387,11,Refinance,OH
2020387,11,Refinance,VA
2020387,11,Refinance,WA
2020387,11,Refinance,WY
2020585,11,Refinance,AL
2020585,11,Refinance,CA
2020585,11,Refinance,DC
2020585,11,Refinance,GA
2020585,11,Refinance,LA
2020585,11,Refinance,MD
2020585,11,Refinance,MN
2020585,11,Refinance,MO
2020585,11,Refinance,NJ
2020585,11,Refinance,NC
2020585,11,Refinance,OH
2020585,11,Refinance,PA
2020585,11,Refinance,TX
2020585,11,Refinance,VA
2020585,11,Refinance,WI
2020593,11,Purchase,AK
2020593,11,Purchase,CA
2020593,11,Purchase,DE
2020593,11,Purchase,GA
2020593,11,Purchase,ID
2020593,11,Purchase,KS
2020593,11,Purchase,MA
2020593,11,Purchase,MO
2020593,11,Purchase,MT
2020593,11,Purchase,NH
2020593,11,Purchase,NM
2020593,11,Purchase,NC
2020593,11,Purchase,OH
2020593,11,Purchase,PA
2020593,11,Purchase,SC
2020593,11,Purchase,SD
2020593,11,Purchase,TX
2020593,11,Purchase,UT
2020593,11,Purchase,VT
2020593,11,Purchase,VA
2020593,11,Purchase,WY
2020689,11,Refinance,CA
2020689,11,Refinance,CT
2020689,11,Refinance,FL
2020689,11,Refinance,GA
2020689,11,Refinance,IA
2020689,11,Refinance,MI
2020689,11,Refinance,MO
2020689,11,Refinance,MT
2020689,11,Refinance,NE
2020689,11,Refinance,NM
2020689,11,Refinance,NC
2020689,11,Refinance,OH
2020689,11,Refinance,PA
2020689,11,Refinance,SC
2020689,11,Refinance,TN
2020689,11,Refinance,TX
2020689,11,Refinance,VA
2020689,11,Refinance,WA
2020689,11,Refinance,WI
2020713,11,Purchase,AK
2020713,11,Purchase,CA
2020713,11,Purchase,CO
2020713,11,Purchase,DC
2020713,11,Purchase,FL
2020713,11,Purchase,IL
2020713,11,Purchase,MD
2020713,11,Purchase,MI
2020713,11,Purchase,NM
2020713,11,Purchase,NC
2020713,11,Purchase,OH
2020713,11,Purchase,SC
2020713,11,Purchase,SD
2020713,11,Purchase,TX
2020713,11,Purchase,WI
2020713,11,Purchase,WY
2020718,11,Refinance,AL
2020718,11,Refinance,AZ
2020718,11,Refinance,AR
2020718,11,Refinance,CA
2020718,11,Refinance,CO
2020718,11,Refinance,FL
2020718,11,Refinance,GA
2020718,11,Refinance,IN
2020718,11,Refinance,IA
2020718,11,Refinance,LA
2020718,11,Refinance,MI
2020718,11,Refinance,MS
2020718,11,Refinance,MO
2020718,11,Refinance,NJ
2020718,11,Refinance,NC
2020718,11,Refinance,WA
2020796,11,Purchase,AR
2020796,11,Purchase,CA
2020796,11,Purchase,CO
2020796,11,Purchase,FL
2020796,11,Purchase,IN
2020796,11,Purchase,IA
2020796,11,Purchase,KS
2020796,11,Purchase,MI
2020796,11,Purchase,MN
2020796,11,Purchase,MO
2020796,11,Purchase,NH
2020796,11,Purchase,SC
2020796,11,Purchase,TX
2020796,11,Purchase,VA
2020796,11,Purchase,WA
2020876,11,Refinance,AR
2020876,11,Refinance,CA
2020876,11,Refinance,CO
2020876,11,Refinance,FL
2020876,11,Refinance,IA
2020876,11,Refinance,KS
2020876,11,Refinance,LA
2020876,11,Refinance,ME
2020876,11,Refinance,MD
2020876,11,Refinance,MI
2020876,11,Refinance,MN
2020876,11,Refinance,MS
2020876,11,Refinance,PA
2020876,11,Refinance,TX
2020876,11,Refinance,VA
2020889,11,Refinance,AL
2020889,11,Refinance,CA
2020889,11,Refinance,DC
2020889,11,Refinance,FL
2020889,11,Refinance,GA
2020889,11,Refinance,IL
2020889,11,Refinance,IN
2020889,11,Refinance,IA
2020889,11,Refinance,KY
2020889,11,Refinance,MI
2020889,11,Refinance,OH
2020889,11,Refinance,OR
2020889,11,Refinance,PA
2020889,11,Refinance,SC
2020889,11,Refinance,TX
2020889,11,Refinance,VA
2020889,11,Refinance,WI
2020889,11,Refinance,WY
2020903,11,Refinance,CA
2020903,11,Refinance,CO
2020903,11,Refinance,GA
2020903,11,Refinance,IL
2020903,11,Refinance,ME
2020903,11,Refinance,MD
2020903,11,Refinance,MO
2020903,11,Refinance,NC
2020903,11,Refinance,OH
2020903,11,Refinance,PA
2020903,11,Refinance,SC
2020903,11,Refinance,TX
2020903,11,Refinance,VA
2020903,11,Refinance,WA
2020903,11,Refinance,WI
2020904,11,Refinance,AK
2020904,11,Refinance,AR
2020904,11,Refinance,CA
2020904,11,Refinance,FL
2020904,11,Refinance,IL
2020904,11,Refinance,IN
2020904,11,Refinance,KS
2020904,11,Refinance,NC
2020904,11,Refinance,ND
2020904,11,Refinance,OH
2020904,11,Refinance,PA
2020904,11,Refinance,SC
2020904,11,Refinance,TX
2020904,11,Refinance,VA
2020904,11,Refinance,WV
2020952,11,Refinance,AL
2020952,11,Refinance,AZ
2020952,11,Refinance,CA
2020952,11,Refinance,CO
2020952,11,Refinance,DC
2020952,11,Refinance,FL
2020952,11,Refinance,GA
2020952,11,Refinance,IN
2020952,11,Refinance,MD
2020952,11,Refinance,MA
2020952,11,Refinance,MI
2020952,11,Refinance,MN
2020952,11,Refinance,MO
2020952,11,Refinance,NJ
2020952,11,Refinance,NC
2020952,11,Refinance,OR
2020952,11,Refinance,PA
2020952,11,Refinance,TX
2020952,11,Refinance,WA
2020984,11,Refinance,AL
2020984,11,Refinance,CA
2020984,11,Refinance,CT
2020984,11,Refinance,DE
2020984,11,Refinance,FL
2020984,11,Refinance,GA
2020984,11,Refinance,IL
2020984,11,Refinance,MD
2020984,11,Refinance,MA
2020984,11,Refinance,MI
2020984,11,Refinance,MO
2020984,11,Refinance,NC
2020984,11,Refinance,PA
2020984,11,Refinance,SC
2020984,11,Refinance,WV
2021012,11,Refinance,CA
2021012,11,Refinance,CT
2021012,11,Refinance,DE
2021012,11,Refinance,FL
2021012,11,Refinance,GA
2021012,11,Refinance,MI
2021012,11,Refinance,NJ
2021012,11,Refinance,NC
2021012,11,Refinance,OH
2021012,11,Refinance,OK
2021012,11,Refinance,SC
2021012,11,Refinance,TX
2021012,11,Refinance,VA
2021015,11,Refinance,AR
2021015,11,Refinance,CA
2021015,11,Refinance,FL
2021015,11,Refinance,IL
2021015,11,Refinance,IN
2021015,11,Refinance,KS
2021015,11,Refinance,MA
2021015,11,Refinance,MI
2021015,11,Refinance,MS
2021015,11,Refinance,MO
2021015,11,Refinance,NC
2021015,11,Refinance,OH
2021015,11,Refinance,PA
